index,reference_complete,direction,stage,reference_recovery,top1_correct,search_incomplete,capped,search_seconds,evaluation_seconds,cpu_seconds,peak_rss_mb,old_reference_recovery,old_top1_correct,recovery_change,archive,evaluation
547,True,R_to_P,complete,recovered,True,False,True,38.264130568131804,3.5650193709880114,37.378426,791.64453125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/547/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/547/evaluation.json
548,True,R_to_P,complete,recovered,True,False,True,7.426768830046058,0.9587753971572965,7.905648,273.5625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/548/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/548/evaluation.json
549,True,P_to_R,complete,recovered,True,False,True,17.12706940015778,1.605857839109376,14.209116,308.171875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/549/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/549/evaluation.json
550,True,P_to_R,complete,recovered,True,False,True,2.935241160914302,0.564965832978487,3.6905080000000003,172.5625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/550/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/550/evaluation.json
551,True,R_to_P,complete,recovered,True,False,True,91.80335581395775,7.9187069945037365,89.591977,1913.67578125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/551/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/551/evaluation.json
552,True,R_to_P,complete,recovered,True,False,False,0.3310135779902339,0.02303360588848591,1.174273,121.1015625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/552/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/552/evaluation.json
553,True,R_to_P,complete,recovered,False,False,True,43.73497850447893,4.796453395858407,42.854773,977.89453125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/553/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/553/evaluation.json
554,True,R_to_P,complete,recovered,True,False,True,46.521921407431364,5.248009419068694,46.052609,1005.5234375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/554/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/554/evaluation.json
555,True,R_to_P,complete,recovered,True,False,True,18.152390607632697,2.383320932276547,18.479141,454.20703125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/555/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/555/evaluation.json
556,True,R_to_P,complete,recovered,True,False,True,15.46264783386141,1.8864739267155528,15.822701,382.68359375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/556/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/556/evaluation.json
557,True,R_to_P,complete,recovered,True,False,True,4.534776207059622,0.5830692546442151,5.2708520000000005,209.49609375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/557/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/557/evaluation.json
558,True,R_to_P,complete,recovered,True,False,True,2.366187074687332,0.25889294780790806,3.170065,155.984375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/558/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/558/evaluation.json
559,True,R_to_P,complete,recovered,True,False,True,40.907769213896245,3.9761692732572556,40.461168,881.80078125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/559/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/559/evaluation.json
560,True,R_to_P,complete,recovered,True,False,False,1.248771701939404,0.15467611933127046,2.091066,137.89453125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/560/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/560/evaluation.json
561,True,R_to_P,complete,recovered,True,False,True,122.25440809410065,13.445356735959649,120.38270200000001,2200.43359375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/561/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/561/evaluation.json
562,True,R_to_P,complete,recovered,True,False,False,3.056530449539423,0.23073394037783146,3.7353709999999998,157.828125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/562/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/562/evaluation.json
563,True,R_to_P,complete,recovered,True,False,True,23.098690996179357,2.9689056819770485,22.731346,502.734375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/563/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/563/evaluation.json
564,True,R_to_P,complete,recovered,False,False,True,29.456148475874215,2.7279853890649974,28.997280999999997,652.265625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/564/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/564/evaluation.json
565,True,R_to_P,complete,recovered,False,False,False,5.468255782965571,0.5821006842888892,6.033285,188.84375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/565/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/565/evaluation.json
566,True,R_to_P,complete,recovered,False,False,True,19.024280899204314,2.1634401930496097,19.464893999999997,477.21875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/566/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/566/evaluation.json
567,True,R_to_P,complete,recovered,True,False,True,27.76886293804273,3.708045412786305,27.764515000000003,654.765625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/567/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/567/evaluation.json
568,True,R_to_P,complete,recovered,True,False,True,4.4338664130773395,0.4636188358999789,4.882806,197.44921875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/568/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/568/evaluation.json
569,True,R_to_P,complete,recovered,True,False,True,4.429555631941184,0.2627854298334569,4.694192999999999,158.421875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/569/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/569/evaluation.json
570,True,R_to_P,complete,recovered,False,False,True,10.395983796566725,1.4611888714134693,10.774534,290.4453125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/570/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/570/evaluation.json
571,True,R_to_P,complete,recovered,True,False,True,5.425943473819643,0.5840871352702379,6.014812,210.671875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/571/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/571/evaluation.json
572,True,R_to_P,complete,recovered,False,False,True,18.59242195216939,1.5448661032132804,18.99372,481.36328125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/572/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/572/evaluation.json
573,True,R_to_P,complete,recovered,True,False,True,27.68451964110136,4.555525563890114,27.854836000000002,590.4921875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/573/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/573/evaluation.json
574,True,R_to_P,complete,recovered,False,False,False,2.633304363116622,0.226668352028355,3.5066610000000003,150.1640625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/574/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/574/evaluation.json
575,True,R_to_P,complete,recovered,True,False,True,71.95964906690642,5.4615066181868315,71.994208,1674.91015625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/575/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/575/evaluation.json
576,True,R_to_P,complete,not_recovered,False,False,True,11.538008288480341,2.4785620365291834,12.020633,330.9609375,not_recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/576/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/576/evaluation.json
577,True,R_to_P,complete,recovered,True,False,False,0.9084786735475063,0.07914310228079557,1.9805899999999999,132.38671875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/577/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/577/evaluation.json
578,True,R_to_P,complete,recovered,True,False,True,4.752295368351042,0.4533122256398201,5.3357790000000005,193.51171875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/578/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/578/evaluation.json
579,True,R_to_P,complete,recovered,True,False,True,6.24565660674125,0.5470083341933787,6.685866,201.6015625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/579/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/579/evaluation.json
580,True,R_to_P,complete,recovered,True,False,True,7.898544164840132,1.7480424167588353,8.404679999999999,266.13671875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/580/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/580/evaluation.json
581,True,R_to_P,complete,recovered,True,False,False,1.7451676530763507,0.16613726504147053,2.549788,140.41015625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/581/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/581/evaluation.json
582,True,R_to_P,complete,recovered,True,False,False,1.7891352232545614,0.276416695676744,2.7881370000000003,145.609375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/582/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/582/evaluation.json
583,True,R_to_P,complete,recovered,False,False,True,104.09575777500868,10.803556519560516,102.30207300000001,2045.4453125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/583/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/583/evaluation.json
584,True,P_to_R,complete,recovered,True,False,False,0.8766927234828472,0.12813806720077991,1.829998,132.875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/584/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/584/evaluation.json
585,True,R_to_P,complete,recovered,True,False,False,1.5683168768882751,0.1644865982234478,2.549869,137.140625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/585/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/585/evaluation.json
586,True,R_to_P,complete,recovered,True,False,True,3.655712296254933,0.5407833615317941,4.067827,175.0546875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/586/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/586/evaluation.json
587,True,R_to_P,complete,recovered,False,False,True,7.639930794946849,0.9693761756643653,8.32348,267.81640625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/587/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/587/evaluation.json
588,True,R_to_P,complete,recovered,False,False,True,4.365433707134798,0.5822459901683033,5.093376,196.81640625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/588/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/588/evaluation.json
589,True,R_to_P,complete,recovered,True,False,True,4.902601271867752,0.5122683644294739,5.360433,196.88671875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/589/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/589/evaluation.json
590,True,R_to_P,complete,not_recovered,False,False,True,220.29296342097223,29.115899502299726,214.955447,4364.48828125,not_recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/590/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/590/evaluation.json
591,True,R_to_P,complete,recovered,True,False,False,0.7017079298384488,0.06951224897056818,2.184767,130.65625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/591/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/591/evaluation.json
592,True,R_to_P,complete,recovered,True,False,False,0.6412126701325178,0.04783151485025883,2.078915,125.0,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/592/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/592/evaluation.json
593,True,R_to_P,complete,recovered,True,False,False,0.8698869082145393,0.07513217814266682,2.338009,132.23828125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/593/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/593/evaluation.json
594,True,R_to_P,complete,recovered,True,False,True,38.099802296608686,4.095798737369478,37.719705000000005,827.1015625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/594/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/594/evaluation.json
595,True,P_to_R,complete,recovered,True,False,True,34.683680690824986,3.4732529167085886,34.389258000000005,854.9921875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/595/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/595/evaluation.json
596,True,R_to_P,complete,recovered,True,False,True,153.83364576706663,11.50337002100423,151.13484,2874.8515625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/596/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/596/evaluation.json
